N=1, N=2, N=10, N=100
1.8186, -0.989668, 0.634462, 0.874337
1.35454, 3.43476, 0.44877, 2.20442
3.07374, -0.0831654, -0.993093, -1.31361
0.351143, -1.12933, -1.7066, -0.409209
-1.25181, -3.14799, -0.0902011, -0.095089
5.08573, 1.4067, -1.27309, 1.1587
-26.0971, 25.1752, 0.862114, -0.885278
-1.5448, 0.139977, 9.1928, 1.21591
0.646561, 0.700518, 0.666972, 0.0952256
1.43726, -0.640714, 7.80275, 0.612031
2.11422, -4.97228, -0.638488, 0.209311
-2.30949, -1.75138, 1.27858, -0.55104
0.153706, 1.53899, 4.59494, 0.550494
-1.41452, 0.993071, -1.43427, -0.467146
-0.131947, 0.33633, -4.06563, -28.59
0.142891, -0.459098, 1.7257, 1.03219
3.19449, 1.85385, -4.85422, -0.338886
-0.184243, 0.457146, -0.605595, -0.79315
0.583418, 0.654711, 0.317599, 1.02054
4.83032, -0.199857, -0.950317, 1.86604
4.07496, 1.48005, -1.57923, -11.135
1.11995, -273.554, 0.488666, 1.43454
-0.77124, -0.593897, 2.49222, -0.817228
0.156113, -1.80501, -0.217477, 2.84395
-4.03417, 7.67258, 2.43861, 1.91196
-0.0325928, -0.190367, 1.90542, -1.09465
-0.938901, -0.924097, -1.18014, -1.03956
-0.374628, -6.76069, -0.801531, 21.3576
2.63309, -1.271, 0.0594938, -0.746192
1.24338, 0.695672, -1.13815, -4.10439
0.101231, -1.30658, -1.18598, 3.10103
0.585595, 2.55227, 7.9262, 4.26555
-2.65565, -7.65637, 1.02391, 0.590124
0.297198, -0.330281, 0.216541, -0.873153
-2.35741, -1.00149, 0.160651, 0.0229626
-0.164019, -0.959805, 0.741427, -0.47167
-4.23405, 1.3756, -4.75305, -0.149756
7.9982, 2.04039, -4.6554, -0.814141
4.47999, -3.89957, 1.63988, 2.50682
12.9965, 143.476, 1.67679, 1.80791
-1.4395, -0.354037, -0.129914, 0.270759
-0.040503, -0.591301, 0.0731956, 1.37894
5.2964, 1.91505, -0.343822, 0.227449
-22.3223, 0.610923, -2.78929, -3.16088
1.24931, -0.331648, -0.737798, -3.90758
0.320653, -2.141, 2.94665, 5.38645
8.62827, 0.40092, 0.154946, 0.399642
-0.326188, 0.2235, 2.8203, -0.545819
-1.5041, 1.37129, 3.33512, -0.321133
-0.271112, -0.690496, -0.511476, 2.83038
0.199565, -1.67901, 0.706604, 1.63023
-1.21679, 1.17405, 1.03739, 0.934143
-2.10828, -1.47119, 0.963642, 1.42341
-0.122491, 45.0667, -1.6032, -0.0132387
0.607348, 0.38146, 0.521734, 0.249425
-12.4958, 2.07002, -0.272656, -1.14215
-2.70041, 0.71828, -0.14213, -0.419909
-3.5558, 0.905896, 1.3476, -0.544474
0.577208, 1.27336, 0.174109, 1.48008
1.00639, 1.29887, 1.33816, 0.362918
-1.50321, 0.196354, -5.35491, 0.166225
-1.03044, -2.39467, 0.0697392, 18.9058
2.2295, -2.02266, -3.48466, -1.42837
-0.236978, -0.138404, 3.90181, 0.141626
-0.0190328, 0.87894, 6.20497, 0.209964
-2.02965, -1.02498, -3.50015, -4.95995
0.0700552, -6.62753, 0.21423, -0.189167
0.437085, -2.96833, -0.148284, -0.00631371
9.81727, -5.67269, -2.01959, -1.61595
3.87732, 1.25673, -2.16329, -0.137768
0.955795, 17.0506, -0.711713, 0.267135
0.81295, -0.36973, -0.285099, -0.135936
-1.39889, 2.82939, 2.47428, -1.0563
-5.17046, 0.179796, -9.16049, 2.92717
0.887306, 3.19474, -0.253439, -1.7012
-0.546614, 1.24902, -1.2084, 1.02956
0.918282, 0.0571948, -0.675345, -1.42426
-2.36831, 2.95348, -1.9394, 0.832469
-0.30765, 0.500492, -0.553548, 0.430244
0.49685, -0.391362, 0.239609, 0.226658
-0.649159, 0.421552, -0.451518, -2.17386
1.32978, 0.723535, 13.8133, 0.0053208
0.648413, 1.9205, -1.77199, -5.39105
0.0862915, 0.998167, -1.45278, 2.20291
1.83462, -0.268692, -1.91472, -0.707548
-0.968783, 1.88317, -0.485461, -0.88459
1.31383, 0.513418, 4.08522, -9.97558
0.296231, -0.552997, 0.62974, 3.47781
6.42131, -1.95825, 0.39228, -0.40547
-0.139277, -1.96761, -7.61721, -2.77258
-0.577825, -0.0890148, -1.49875, 20.3468
1.36202, 10.7353, -0.820955, 0.589647
0.143595, 8.09904, -1.20816, -0.719492
0.342352, 0.524382, 4.07671, -1.31247
0.455443, 1.01801, 0.137451, -4.24298
1.9176, -1.33245, -2.17585, 0.684292
-0.453905, 0.300249, 2.3396, 4.57621
-0.159177, -5.05329, -1.17152, 0.576043
0.0658657, -0.00646568, -0.848848, 0.115913
-0.575347, -2.78648, -12.614, -0.616441
-5.31544, 1.9594, -0.0441167, -0.417924
-0.466879, -1.39827, 7.08267, -0.684398
1.01897, -2.53453, -0.0264512, -2.56684
-15.019, -1.29349, -1.00534, -7.1354
4.35774, -2.18051, -1.18799, 1.75855
-0.421712, 38.1543, -0.619513, 0.0374869
0.0181459, 0.0601159, -0.589439, 1.56801
-1.30567, 0.235396, -0.874606, 6.43967
-0.358008, 1.71927, 0.24682, -4.64118
1.05491, -1.14571, 1.19676, 0.4232
0.50727, -1.71661, 5.7108, 1.73987
0.906432, 0.89878, 4.47465, -0.910967
-0.0380262, -0.513426, -0.478209, -0.388939
-4.32996, -1.83741, 2.2398, 0.334664
0.479566, -0.38224, -1.17293, 1.39137
-0.30445, -1.98569, 0.445228, 0.187883
-0.852502, 2.33192, -1.17004, 1.66585
-152.231, -0.257262, 2.52866, -0.139617
1.14771, 1.17261, -0.325419, 4.5127
-2.31805, -0.68673, 0.992587, -0.0774363
-0.481957, 2.02945, 8.35308, -2.05332
3.01944, -0.686963, -2.81333, 11.5765
-1.47593, -1.82744, 0.343635, 0.979646
0.162564, -0.414481, -0.0531017, 0.682881
-0.322515, -0.163807, -9.24516, 1.00878
-5.546, 0.976179, -1.48019, -0.891474
-1540.68, 2.07025, -0.301207, -0.215285
7.50453, -1.26603, 13.4406, 1.67519
159.639, -0.475622, -0.10773, -0.137794
-1.09444, 1.79321, 1.15666, 0.0752093
-2.3341, -0.348517, -0.101761, 2.02763
-0.56, -1.78635, -0.638433, -5.97808
-0.286211, 0.393314, -0.508257, -1.05814
-0.131998, -1.38459, -0.157145, 0.498952
341.899, -0.617394, -3.26342, -0.166815
-1.48784, 1.85365, -4.14155, 0.414907
0.436384, 0.182776, 0.0391337, 2.80511
2.45665, 43.7066, 0.285936, -5.35467
0.188817, 0.0277867, 1.28975, -0.318549
0.181723, -0.417342, -0.113151, 7.01039
1.11734, -0.99048, -1.44896, 0.7082
0.939163, 1.54204, -0.0520666, 11.0189
2.98713, -1.39748, -1.04, -0.85053
-1.18562, 13.8766, -4.1788, -3.77627
0.00586649, 2.31476, 2.47946, 0.314955
0.875141, 0.0548695, -0.0640301, -0.064692
0.966454, -0.534833, -12.3486, -0.5621
-0.0800657, 0.367299, -0.891376, 2.70193
-0.233939, 0.240684, -7.29133, 0.865316
10.6258, 0.179203, 5.66084, -12.471
-0.234376, 0.0913641, 5.36068, 1.86971
2.05527, 0.756262, 0.0665945, -4.19363
-0.538877, 2.20766, 0.25213, -1.44699
0.751349, -66.456, 0.106085, 0.16667
-1.36058, 28.6256, 2.6595, 0.337857
-4.75343, 0.517317, -2.25978, -2.22279
0.067388, 3.93196, -3.98267, -1.77204
-1.2239, 1.24967, 0.387413, -0.215447
-2.33368, -3.47934, 1.15387, -1.51118
-2.45067, 5.06054, 2.13511, 0.385708
0.604127, 0.585029, -0.790496, 2.21576
-0.140249, -3.29284, -0.322837, 1.02636
-0.473997, -0.325226, -0.506694, -0.231071
-0.407507, 1.85444, 0.352565, -1.96183
0.910366, 4.08579, 6.96487, 2.19223
0.132705, 36.3567, -1.56577, -3.51536
0.0588354, -2.61749, 0.796216, 2.22765
-2.33365, 0.643732, 0.69943, 0.6206
-16.5607, 2.14887, -0.289932, -0.454076
1.56615, -0.569316, -0.822221, -22.7558
-1.02776, 1.03923, -0.205474, 2.22439
3.03404, 0.73241, -0.363447, 0.0214553
3.3768, -4.78019, -1.63492, -64.8888
-0.773503, 0.605739, -0.565745, -1.8506
-1.35153, -2.27923, -0.433437, -0.00730755
1.40035, -1.4463, -0.619777, 1.74268
2.27227, 0.871105, -0.667283, 408.669
0.191578, -2.87053, -0.864831, 0.672082
-0.200034, 0.929498, -0.216398, 44.5132
-0.0987104, 0.027932, -13.141, 0.0754531
0.166929, 0.0914682, -1.55937, -0.333557
-1.88697, 2.1578, -62.1341, 2.09802
2.02577, 7.79607, 0.392211, 0.227021
-0.426965, 4.74585, -0.151279, -0.812908
-1.1789, 62.2347, 1.50916, -0.1947
-4.90572, -4.11533, -0.476366, -0.629371
-6.4606, 5.01833, 45.3358, -1.415
0.853415, 0.894698, -9.10864, -5.29345
-0.287498, -11.7842, -8.47066, 0.540698
-0.0238822, 0.695446, 0.55189, -0.443492
0.609976, -0.930161, 0.261328, -12.1847
-4.63688, 3.23834, 1.95398, 0.271183
-65.7893, -0.348888, 1.60868, 0.758739
-1.30779, -1.83282, -2.84049, 0.871209
5.89663, -0.127222, -4.08907, -0.037171
0.40315, -0.887426, 0.131537, 0.641944
12.3551, 0.156079, -0.466682, -3.41742
6.01473, -0.448517, -2.28016, 0.256753
0.0337616, -0.246135, 0.00971943, 0.0613228
-0.774962, -0.362486, -0.129243, 8.77741
-1.48081, -0.317265, -0.0226213, -1.17727
0.39283, -0.97831, -5.09765, 0.0852412
0.128739, -1.46134, -0.0557097, -0.382376
3.95941, 2.16544, -0.0018414, -0.333019
6.14571, -13.6131, -2.60409, 0.66597
-0.425909, 3.72724, 0.315454, -4.39007
-2.08298, 2.25147, 67.6063, 0.846798
-4.70191, -0.464286, 0.0601573, -0.35968
0.379671, 4.81913, 1.79063, -0.50899
6.33668, -3.07053, -0.903668, -0.980351
0.113604, 0.352072, 10.2334, 0.994203
3.55616, 1.39003, 0.590348, 1.449
-5.22855, 6.37259, 0.348038, 1.53319
-0.275611, 0.246668, 0.742533, -49.0278
-0.267099, -0.285629, 0.132164, -0.895
-1.20734, -13.3456, 1.75948, -2.22165
0.48185, -0.832637, -6.47633, 57.4783
0.555654, 1.14106, -24.79, 0.764017
1.60858, 0.196511, 6.12981, -0.775386
3.52558, -1.94562, -0.469966, 1.60526
-0.728663, -0.406273, -0.377808, -1.1283
-202.43, -1.19239, -0.994219, -42.0669
2.71769, 1.37034, -0.672193, 0.316259
-1.92663, -0.741209, -0.550242, -0.575811
-0.0352202, -12.9421, 2.15434, -6.54204
-2.87413, 2.84386, 1.27339, -0.0928134
-0.571602, 1.12022, -0.496001, -1.43266
-0.755797, -0.755222, -0.59155, -0.372735
0.855941, -0.293498, 1.85417, 0.953676
-1.53994, 1.93911, -1.01652, 0.0663824
-0.340436, 20.5965, 0.121773, 0.500662
0.302921, -0.576525, 0.0534293, 5.12333
78.4123, -0.914809, -0.65047, -0.47438
-0.172488, 1.16802, 244.863, 0.0365298
-2.30605, 0.697299, -0.647905, -0.399845
20.6166, -0.139491, 0.0537363, 24.7681
-0.827176, 19.2843, 0.0933135, 7.09143
0.100553, -0.627417, -0.83498, 0.491056
0.434588, -1.65644, 1.26391, -0.0691789
-7.06334, 0.220871, 1.50184, 0.685845
1.53085, -0.245719, -1.3041, 1.37741
-3.50493, -0.0609133, 0.436631, -0.243812
-1.17507, 0.388812, 0.142708, -1.05907
-0.233672, 15.4408, -0.841271, -4.60111
0.830764, 0.0174239, 0.612777, -1.07061
-0.255918, 4.4565, 0.224446, 1.02073
-2.31914, 0.371397, -1.34438, 1.07505
6.70199, 1.53345, -138.576, 1.26642
0.156693, 1.85263, 15.4626, -2.50604
17.1084, 0.638811, -0.311492, 0.0864872
1.01512, 0.746132, -1.36904, 0.0430195
-4.35622, -0.167526, 2.00907, -0.582379
0.845621, 6.69513, -6.76537, 0.202957
-3.52798, -0.00402554, 11.2955, 0.722453
-0.379767, 1.68705, -0.609634, -1.59778
3.56639, -1.30264, -3.34749, 0.168403
-0.981242, -0.571164, 0.384225, -1.04137
-3.12004, -0.611964, -1.36598, 0.199006
4.95559, 0.000501754, 0.168977, 7.0639
-0.281509, 6.76332, -1.14126, -1.05071
-0.0202396, -3.03531, -23.8863, -2.00405
-0.258246, 9.56828, 3.30475, 1.38771
1.16232, -0.758189, -2.25323, 0.275318
-0.39966, 12.9078, -0.0678835, 1.66574
2.82166, 0.627693, 0.318857, 1.58359
24.5313, 17.8695, 0.835333, -6.65743
-16.7132, -1.20646, 1.1772, 1.44816
-0.0195549, 9.20351, -2.61631, -0.753531
1.34009, -767.192, -0.475606, 0.791205
1.53734, 0.230806, -2.53386, 0.743948
2.61292, 0.240761, -0.438153, 1.25826
-0.0249234, 1.21076, 0.446169, -1.63693
1.53982, -1.07509, 1.21531, -1.44564
-2.22132, -1.09741, 1.46081, 2.68747
1.63683, 0.454457, 7.73492, 34.7343
0.576671, -0.701904, 1.37881, 0.0556212
-1.22095, 0.754191, 0.4418, 1.57215
-0.211082, 0.253047, -1.44725, 8.23454
-0.189394, -2.232, -0.200045, -9.54385
0.733415, -0.54964, -2.88112, 0.713735
-2.06254, 4.0004, -3.05344, 0.321637
-0.731201, -2.99283, 0.126819, -2.8637
6.17269, -11.0185, 1.2827, 0.0783961
-1.95825, -0.0166554, -0.997527, 0.54036
0.672576, -0.401778, -12.2441, -0.0172476
-0.370564, 5.72756, 0.4336, -2.08648
0.183906, 1.67205, -1.73555, -0.180225
1.99629, -0.524074, -0.517413, 0.194928
-13.9595, 1.17538, -2.76604, -0.0562588
0.850818, -3.21037, -2.371, 2.27361
0.585394, -0.749418, 0.0476331, 2.54595
0.623084, -0.950789, 2.8483, -0.67294
1.25052, -0.678132, 0.715352, 0.139164
-0.7393, 4.81798, 3.12951, 2.73377
-0.806715, -92.1916, -0.292613, -1.37933
-0.485371, 1.74409, -0.856591, 0.726486
-1.19116, -0.514811, 0.191316, 0.382995
-0.263724, -1.02889, -1.00905, -0.746984
0.570533, 2.04528, 28.4624, 2.46885
-1.855, 0.483191, 0.475129, -1.32681
-1.17639, -14.1799, -0.636754, -1.16613
1.01391, -67.5556, 0.0603032, -0.0984471
0.108686, 2.55025, -0.255206, -0.517504
5.02732, 1.19585, -0.400009, -0.127696
-1.50641, -0.594583, 0.727852, 0.439051
-0.605268, -0.0334185, -0.596776, -1.23187
-0.519903, -0.279673, -10.7262, -0.0353477
2.89165, -3.52413, 0.728064, -1.74822
-8.85496, -0.934861, -13.9697, 5.96895
3.04766, 0.43076, 2.21927, -2.3928
-0.278935, 3.37958, 0.476145, 0.43865
-0.941549, 4.83229, -0.142697, -6.64176
1.20659, -1.72449, -3.18351, -7.99049
-0.435146, 0.636315, 0.385765, 0.856161
-1.60084, -0.468107, 0.211803, -0.250623
-0.259443, 0.0254871, 7.25206, -1.72822
-0.253998, -0.337965, 0.0332919, 5.05793
-0.09197, 10.8293, 8.69359, -0.500434
0.477823, 0.387687, 0.624158, 0.757041
-0.0251606, 0.336307, -0.933063, -3.83653
-0.748252, 28.0921, 0.840413, -3.07084
1.61648, -0.248188, 0.402599, 0.156567
1.04966, -1.18316, 1.09595, 0.498568
-0.0606148, 4.26221, 0.54463, -0.973315
-8.82198, 0.252962, 0.211596, -0.142046
-5.42313, 0.224686, -4.08321, 17.2189
-0.480908, -0.257549, 0.187854, 0.982227
0.208347, -0.78023, 0.0961546, -0.36394
26.5591, -1.11195, 3.38048, -1.37044
0.192546, -1.92382, -1.06852, -266.962
0.456356, 1.53318, 1.70196, -2.31656
-2.35506, -0.812117, 0.513945, 56.9462
0.143691, -9.0877, 4.52718, 0.518181
-0.324469, -2.50661, -0.0918443, -0.691766
2.85264, -0.417965, 1.09772, -1.40783
-0.0340063, -23.0507, 2.6024, -2.11822
-0.431598, -4.04558, -16.8201, -1.42253
-8.94321, 0.16458, -5.99919, -1.83383
1.40628, -1.87373, 14.9019, -0.186068
-1.52927, 0.255675, 12.1661, -89.0156
0.608881, 2.41546, 0.242977, -59.6101
2.08593, 0.222562, -0.640541, 3.82211
-0.688543, 1.0091, -2.20837, 0.00753774
0.598104, -0.631356, -8.26627, -2.50276
1.69294, 0.918512, 0.263709, 1.07284
1.48797, 0.142908, -0.66667, -1.04097
0.516034, 2.1373, 0.114329, 0.972754
0.648381, 0.419566, 0.618304, 1.22655
0.741862, -0.248485, -1.8388, 15.3268
-5.18219, -0.329978, -2.35473, 0.689212
-0.251799, -0.295219, 3.70398, -1.4726
0.648505, -0.00888065, -62.9865, -0.339803
0.865204, 2.42387, 0.614652, -8.72145
0.671669, -6.36382, -1.44081, -2.84753
1.60671, -33.8271, -1.98027, -1.37721
-5.73481, -0.0275676, -1.48957, 29.6836
-0.418243, 46.6049, -0.352124, -1.31335
43.9332, 1.4557, 0.793545, -0.669094
2.37052, -0.743016, 0.0279871, 1.08785
-0.53046, -2.29391, -1.74249, 0.567107
-5.03932, 0.188367, 0.42063, -1.95541
-1.05359, 0.834626, 4.07563, 3.43068
1.30009, -0.892933, 4.7004, 1.9383
-12.8035, 9.33344, 1.57847, 0.314158
-0.0102865, 2.06819, -0.294007, 1.1727
-0.0668566, 1.22412, -0.7505, -21.301
-0.488839, 0.182244, -4.79319, 1.6383
-0.332352, 1.34136, 0.329853, 0.400608
-5.65582, 0.671899, -2.1165, 1.24798
1.08864, -0.652164, 1.24279, 1.0543
-0.711912, 0.581814, -12.0081, 0.531109
-0.924579, -0.280578, -2.42239, -0.380461
-1.28356, 1.90167, -803.503, -9.19402
-1.53807, -1.24947, -5.25282, 1.95404
0.183267, 2.11437, 0.592963, -0.24116
-0.596084, -0.228682, 0.00978581, 1.11216
0.0369115, 1.10487, -5.09185, 0.303358
-1.48249, 0.567925, -1.7084, -3.27916
1.93041, 3.26699, 0.608422, 1.49617
2.29271, 0.688498, -0.155855, -2.10048
1.34778, 0.0551338, 4.90943, 0.737396
1.48472, 1.46784, -0.473317, -0.790213
0.297593, 2.25218, 2.72841, -1.78925
-1.66299, 1.40883, 2.72996, 0.103665
0.872112, 0.497704, -4.07687, -0.290563
0.544896, 0.850301, -3.61976, 0.503682
-1.14457, 0.14128, -3.51439, -3.40741
1.00702, -3.52301, -3.68463, -1.43807
-1.20421, 0.0803192, 8.88476, -1.5048
-1.26897, -0.380845, 5.83722, -1.92056
0.773656, -0.810764, 3.01484, 3.80017
-0.698836, -0.822122, 0.578723, -0.192427
2.38348, 0.0886538, 1.24602, 0.521092
1.88696, 2.36836, -0.777959, 0.608525
18.814, -4.79269, 1.48997, 6.04665
1.84045, -4.61208, 11.0447, 0.777162
-1.78685, -15.0914, 0.591405, -0.084548
0.184221, -0.339738, -6.4517, 1.18023
9.01599, 0.781155, 0.212756, 1.06235
-0.402555, 7.4972, -2.16237, 0.822147
-0.994844, -3.84658, 9.20516, -1.00626
-3.42059, -0.722881, 0.861332, -0.59165
3.90049, 0.750376, 1.81083, -1.37473
12.3061, 1.17962, -0.184051, 5.4079
-1.45394, -1.39615, -3.7875, -0.686986
0.461817, -4.13705, 0.319407, -0.789868
-2.02101, -1.9618, -0.623668, -0.0373355
0.23897, 0.518547, 3.15905, -1.98705
0.598226, 0.294492, -15.0305, -0.864526
1.22945, 1.63253, -1.44754, 2.2952
-0.514049, 0.935686, 1.80725, -3.55045
487.036, 1.05826, -0.0585928, -0.233749
6.29378, -0.554575, 0.71146, 2.28797
0.568657, -7.143, 2.86566, 9.36108
1.1132, 11.3599, 1.77243, 0.916922
-0.231815, -0.246733, -1.20778, -2.94937
-0.862587, -1.35354, 0.538554, -0.783708
-1.72673, 1.60139, -21.0007, -0.245672
0.793628, -4.53136, 8.8602, 0.172275
-0.154533, -0.587909, -5.61499, 0.178327
0.860381, -3.0035, 1.21837, 1.20012
0.927987, 3.06883, 0.602851, 2.36132
-1.4036, 0.534968, 1.39251, -1.04237
-0.647789, -2.79632, -0.154094, -6.3562
0.146825, -1.62488, -0.811073, 1.15577
-5.4419, -1.68564, -0.908292, -0.190356
-0.793408, -6.46359, -0.729313, -0.419502
0.902996, 0.661847, -0.0753694, -1.90702
0.508682, -2.18496, 0.377065, 0.0205219
-0.620293, 2.1559, 1.26565, 1.35205
-2.61051, 0.299757, -0.434126, 0.46086
0.668903, -13.2529, -2.5042, -0.898603
-4.31555, -0.262865, 0.0132075, 1.19705
0.200863, -0.4672, 0.78943, -5.31615
-0.590345, 0.0222514, 0.11324, -0.848234
-0.361694, 0.0921574, 4.30911, 0.74904
2.14818, -25.813, 2.56489, -0.0435468
0.965381, 0.415451, 0.0280603, 0.248084
-0.383263, 2.10356, 1.33033, 3.05903
1.53175, -3.58822, -0.478248, -0.831337
0.109651, -3.00617, -0.000518933, -6.15926
-4.97326, 0.040278, -0.231934, 3.25847
0.757692, -1.32981, -127.86, 2.23674
0.1476, 2.4263, -1.21209, -0.719252
-0.0276952, 0.197343, 5.52332, -125.089
1.16121, 0.107504, 4.12607, -0.305449
-2.23679, 0.762673, 2.10497, -0.581737
0.830547, -3.47309, 1.17342, -0.0884981
3.82865, -3.15424, 0.819957, 0.927162
-1.17925, -0.203452, -0.0941646, 8.68889
-0.770398, 1.18079, 0.329189, 0.0561455
-2.69882, 0.111701, 0.400627, 0.254436
-7.65574, 2.45721, -0.229499, 0.82352
3.50121, 0.445831, -1.99682, 6.9568
-0.109322, 9.26234, 9.43899, 0.700324
-0.0169656, 4.62131, -0.477021, 0.270767
0.0160131, -2.64748, 2.09869, 1.02246
1.52626, 0.0608663, -1.09243, 1.22476
0.9935, -0.221818, 0.653511, -2.58336
0.686291, 0.611895, 1.45533, 1.22993
1.98203, -0.957821, -0.265888, 1.09422
3.43943, 0.5573, 1.06003, 1.66756
-0.280623, -1.58123, -0.261269, 1.77575
8.70557, -2.33426, -2.1341, -1.65917
-1.02833, -0.165569, -2.77678, 0.410633
0.0947148, -0.963125, -0.784426, -4.06866
-1.1717, 3.16052, -0.523658, 0.0861672
0.123162, -1.15845, -1.14124, 0.618502
0.85783, 0.581758, -0.484098, 0.274935
-0.0434822, 0.562773, -1.57702, -0.283652
-3.96503, -0.629637, 1.76475, -0.401416
-2.065, 0.303013, -23.4088, 1.56312
-0.282382, 1.25632, -0.178375, -0.277892
2.03956, 0.320449, -2.1422, 0.187845
-0.595575, -3.10706, 2.1814, -0.675315
-1.66112, -0.150406, -2.43804, -1.74033
0.0332633, -0.0303659, 2.19406, -0.121244
151.778, 1.52999, -1.97361, 4.20454
1.05448, -0.486644, -1.66756, -13.1962
-0.0990182, 1.74399, 0.486753, 0.2975
-9.90978, 19.9885, -5.95831, -0.619987
-0.501871, -33.7792, 1.25113, 0.788636
-0.243316, 2.47092, -0.536431, 19.0171
-0.166214, -3.99922, 0.97771, -15.9765
-0.239345, 0.592524, -3.82197, 1.03964
-2.40056, -1.09708, 0.147055, 1.09622
0.692253, 0.755601, -12.5013, 1004.42
-1.36043, -0.605006, -4.61693, -6.31198
0.116718, -0.638698, 0.135175, -99.5303
-0.199239, 0.091452, 0.561207, -3.29529
0.569322, -4.05069, 1.06438, 1.71915
-3.30679, 0.429218, -1.43249, -1.25835
-0.764238, 0.379514, 0.363048, -0.513112
-0.689055, 0.505889, -1.46089, 1.12615
0.585271, 0.46319, -0.0779857, 1.41928
1.55098, 1.20936, 2.85997, -1.55697
-0.664774, 1.78795, 0.573006, -0.676987
4.06994, -0.30745, 1.51327, 0.235235
-0.00844888, 0.473685, -1.69877, -0.144066
1.23014, 1.426, -2.92583, 0.829002
-0.144186, -1.7142, 0.857234, 1.04752
1.57871, -1.04818, -0.29738, -2.37306
-2.71243, 2.04878, 7.38723, 0.388292
-0.125059, 2.38359, -0.094203, -0.423041
-0.428671, 2.39628, 9.01584, -0.254474
-1.40162, -5.71397, 2.04968, -1.03324
-0.349314, 2.87747, -13.8589, -0.183904
1.93518, 0.3115, -0.234857, -1.13923
-2.42422, 4.85595, -0.0519344, 0.270052
9.69658, 1.27307, 0.251034, -0.492453
0.121225, 0.102283, 3.78805, 0.988204
1.71174, -1.70046, -0.621354, 29.3829
-1.10582, -0.13889, -0.339584, -1.69164
8.90787, -0.354066, -1.05679, -10.6671
-0.0851998, -0.977224, -1.2005, -0.344118
0.882603, -0.779546, -0.695377, 308.578
-1.48318, -7.20112, 13.1515, 4.7833
2.45062, 2.03556, 0.0602676, -0.275998
-0.987495, -1.13713, -0.866828, -0.56938
-5.68576, 0.0628782, -8.54486, -1.23236
-0.646508, 1.06794, 2.37327, 2.2874
8.43921, 7.97486, 0.395583, -2.69995
-0.422919, -0.502779, -1.65601, -0.955465
-2.03905, -1.53501, 0.296565, 0.51884
-4.81008, 1.23117, -0.209036, 11.5603
1.77849, 1.34611, -4.01732, 0.596318
-5.12832, -1.03787, 0.875923, 3.07725
-1.48517, -3.34046, 0.807526, 2.90244
0.185248, -1.31097, -0.0722152, -0.570196
19.5956, -1.19208, -0.848776, -0.176911
-1.35424, -18.7662, 0.338513, -0.123673
1.49442, -3.98174, -0.886846, 0.834824
-2.60113, 0.0100641, -4.79203, 2.75931
-21.3265, 4.02202, 2.13995, -0.448322
-0.2984, -0.600335, -3.1244, -1.24234
-2.60408, 0.115893, 0.238609, 2.06388
2.17899, 52.0138, 19.2505, -1.90638
3.10127, -0.958002, -3.74002, -3.01136
1.18481, -3.40583, -9.57215, 0.264502
-0.475731, -0.392672, -0.330301, -0.890951
-0.599228, 2.20177, 0.576191, 0.0204358
0.816774, 1.10417, 0.119334, 2.39214
1.4144, 1.6233, -0.108114, -0.0223212
0.22389, 1.90687, -0.41737, -9.47046
-6.37808, 0.546698, -0.275538, 3.23496
-1.48679, 0.191788, 0.703118, -0.833473
-0.265556, 5.03908, -1.99097, 1.45825
0.957619, -0.26062, -0.279701, 0.957279
-0.0793942, 19.029, -0.289682, 0.227853
-2.21844, -0.0724087, -2.66485, -0.862747
1.03273, -0.211263, 1.74022, -0.564777
5.30528, -1.61645, 0.238673, 1.02952
-0.342772, -1.40462, -0.904241, 1.11912
0.618953, -0.385539, -6.2546, -0.158173
0.246957, 0.212559, -0.995149, 1.12583
-1.39174, 1.04558, 0.49188, 1.04765
1.95225, -0.273138, -3.54193, 0.227581
0.687029, 0.0548826, 1.05471, 0.330235
-0.212515, -2.33186, -0.655241, -11.4943
-0.151391, 3.31498, -0.21618, -0.984056
0.45199, -3.32671, -2.51252, 0.362601
4.66063, -8.5074, -10.6392, -0.825506
-0.774957, -2.49618, -0.0942227, 0.0189886
-0.79895, 4.8863, 1.51043, 0.975584
1.02931, 0.0247416, 7.02636, -1.01917
1.43212, -1.65956, 0.309009, 2.45292
-0.734895, 0.114771, -1.2825, 1.28531
-5.86711, 1.55766, -0.803167, 2.20373
-0.647125, -6.84953, -0.038645, 0.784865
1.35999, -0.441536, -1.15989, 1.18593
-16.8126, -2.43585, -0.0531319, 6.81831
-1.47992, 6.4641, -1.30719, -3.04718
-0.213634, 2.28901, 1.08491, 1.89495
3.00572, 0.216004, -2.49088, 1.52707
0.219117, -1.41037, 1.49901, 4.52756
-1.84689, 1.08487, 0.454396, -12.1485
1.13513, 0.100897, -1.19022, -2.87641
-2.22816, -0.533379, -1.16496, -1.83432
1.97651, 0.652522, 1.82581, 2.25915
1.99433, -0.196146, -9.67129, -0.447729
2.3682, 6.544, 5.42537, -0.086832
-8.71158, 1.02015, 0.144423, -0.184364
91.2471, 0.215382, -1.65203, -1.90491
-9.48854, 0.657281, 0.708534, 1.0039
0.465334, 3.60248, -7.25876, -0.312566
1.77337, 0.652156, -0.123896, -0.93395
-1.44603, 0.315759, -21.343, -1.13329
6.96467, 0.0397628, 3.60886, -0.7726
-19.5951, 0.846066, 1.37693, -0.0676344
0.181856, -10.0603, -1.49684, 0.651181
