N=1, N=2, N=10, N=100
-0.209983, -0.562366, -0.012482, 0.0403049
2.15158, 0.0419849, 0.502091, 0.113299
-0.0415181, 0.630701, 0.0162842, -0.138725
-0.039919, -0.443381, 0.210399, 0.0341087
0.68466, -0.506566, -0.361081, -0.0630639
0.721293, 0.420725, -0.190846, -0.0397245
-1.633, 0.182237, 0.0168595, -0.0659706
-1.25212, -0.690034, -0.204973, -0.0980203
-1.00427, -0.721534, 0.550649, -0.103086
0.570234, -0.163582, -0.165414, 0.0609933
0.0240415, 0.67013, -0.337435, 0.136893
0.721559, 0.70455, 0.449437, 0.0388934
1.29081, -0.196011, 0.0928138, -0.00842361
0.578207, 0.294875, 0.4459, -0.0615562
-0.520284, 1.40251, -0.112803, -0.19048
-0.414351, 0.444396, -0.0236003, 0.119581
0.964794, -0.272761, 0.0359554, -0.146427
0.414775, -1.03305, -0.0202606, -0.150997
1.64555, 0.201513, -0.0602886, 0.116352
1.79209, 0.452693, -0.101292, 0.148109
-0.558619, -0.2176, 0.0382255, -0.113424
-1.54971, 0.683165, 0.61808, -0.111672
-0.254649, 0.786207, 0.245876, -0.136628
-1.91446, -0.831588, -0.396515, 0.00175132
-0.895108, 0.642264, 0.275836, -0.0612484
0.770034, -1.12979, 0.197564, 0.0791534
-0.738803, -0.150922, 0.00668927, 0.115544
-1.10027, -0.948089, 0.136301, 0.0299011
-0.886712, -0.393485, -0.105465, 0.0387963
-1.58375, 0.432585, -0.0332103, -0.00694883
0.286513, 0.32897, 0.348634, 0.104132
0.187205, 0.422601, -0.32247, 0.0296711
0.387657, -0.939041, 0.462413, -0.0142831
-1.40706, -0.320147, -0.461287, 0.0228904
3.0502, 0.0756601, -0.166691, -0.0768522
-0.762414, 1.43079, -0.1707, 0.0159174
0.481024, 1.38883, 0.0664188, -0.165819
1.33636, -0.950052, 0.311236, -0.00109734
1.89728, -1.00009, 0.0710014, -0.219876
-0.642937, -1.10375, 0.453561, -0.164212
-1.48228, -0.355607, 0.188433, -0.217877
-0.130179, -0.653334, -0.221663, -0.124018
0.0325561, 0.136092, 0.183631, 0.161012
-0.622598, 0.0515144, 0.181276, 0.0802282
-0.481469, 0.602609, 0.128553, 0.142983
0.154444, -0.729486, -0.0885376, 0.212599
-1.78075, -1.47941, -0.105626, 0.0906431
-2.16997, -0.385546, -0.92151, 0.0491397
0.508406, 0.240498, 0.401961, -0.126716
0.219419, 0.76076, -0.0339835, -0.143515
-0.0478138, -0.0726282, -0.59341, -0.0130979
-0.920722, 0.279406, 0.242128, -0.196303
-1.43543, -0.281914, -0.541251, -0.114952
-0.252989, 0.0688405, 0.116648, 0.208967
0.205832, -0.148628, -0.0106769, 0.0505355
1.13223, -0.298939, -0.287809, -0.0926875
-0.0516638, -0.447998, 0.0661121, 0.0447211
0.40987, 0.160427, 0.0221608, -0.15992
0.2256, -0.682969, 0.17317, 0.191932
1.50599, 0.464183, -0.413782, 0.0486934
0.312604, 0.688854, -0.211048, -0.0668962
-0.890125, -0.103221, 0.420485, 0.11226
1.28212, 0.284976, 0.462137, 0.1327
-1.62163, 0.937698, 0.101697, 0.0600298
0.524619, 0.380626, -0.338272, 0.0641536
-0.131953, 0.197424, 0.140097, 0.0755341
0.138046, -0.326421, -0.202717, 0.0193937
0.477981, -0.544713, -0.0449389, -0.0516808
1.34728, 1.21519, 0.00828122, -0.0590909
0.585787, -0.878009, 0.375279, -0.20002
-1.12472, -0.173618, 0.382035, 0.103602
-0.14933, -0.353969, -0.563817, 0.114554
-0.707717, -0.917279, 0.034661, -0.142201
0.271697, -0.641596, -0.223869, -0.0216132
0.336478, 1.13436, 0.543289, -0.0400056
-0.36939, -0.315916, -0.577797, -0.0560677
-0.568476, -1.86675, -0.102521, -0.0079365
-0.121167, 0.340137, -0.406829, 0.0296088
0.38, 0.178865, -0.383376, 0.0885156
0.313558, 0.548707, -0.0761948, -0.00617095
-0.0774562, 0.194047, -0.00730377, 0.0574521
-0.517246, 0.509336, 0.108809, -0.0185435
0.116817, 0.0364783, -0.240808, -0.0473282
0.719471, -0.536265, -0.145617, -0.040011
-0.206182, -0.233402, -0.399203, 0.0265529
-0.225286, 1.29244, -0.0461268, -0.0159536
-0.0346584, 0.369776, 0.340185, 0.0565935
-0.386792, 0.328531, 0.0231362, 0.0213133
-0.474568, 0.273131, -0.23449, 0.0869666
0.875655, -0.907343, -0.383531, -0.0755453
0.28458, 0.255836, 0.00389158, -0.0641886
0.0647968, -1.9263, 0.79729, 0.161211
-0.72998, -1.04811, 0.335023, -0.0181533
-1.75055, 0.301212, -0.139093, -0.0672559
-0.330781, -0.154876, 0.169873, -0.0498539
-1.13193, 0.786136, -0.188603, -0.0828224
0.105117, 0.147558, -0.0582995, 0.014669
0.809392, 0.596131, 0.146665, -0.00170247
0.63307, -1.4383, 0.573861, -0.0298946
-1.27315, -1.42845, 0.212858, 0.0743912
-0.483702, -0.24425, -0.801632, 0.115832
0.55963, -0.0965922, 0.273182, -0.0792087
-0.264312, 0.466367, -0.0307462, 0.0650759
0.712462, 0.533617, -0.149632, 0.0206146
0.366123, -0.0574556, 0.0220933, -0.00315062
0.399989, -0.358292, -0.549596, 0.0614358
-0.00415535, -0.626427, 0.177654, 0.00605616
-1.46605, -0.180612, 0.105043, -0.0797852
0.644382, -0.193926, -0.119917, 0.0973108
-0.883886, 0.590352, 0.37007, -0.054521
-0.458177, -0.765384, -0.503883, 0.105673
-0.52625, -0.48512, -0.410303, -0.024047
1.61397, -0.962641, -0.544228, 0.157771
-0.965286, 0.235364, -0.0758115, 0.0204399
0.225556, -0.437948, -0.077397, 0.147248
1.30819, -0.159711, -0.109206, 0.0724108
1.33609, 0.124636, -0.153805, 0.0913697
0.50602, -0.803006, 0.269327, -0.0337754
0.0187204, 0.480169, -0.210675, -0.0274975
-1.52604, -0.699073, 0.605583, -0.043613
0.992016, -1.09324, 0.247507, 0.0216673
1.86993, -0.506679, -0.18141, 0.0169222
0.300805, 1.18747, -0.0385883, -0.0201944
-0.724899, -0.699038, 0.221215, -0.0392524
-0.790156, -0.265022, -0.159227, -0.0462054
0.261955, 0.845499, -0.161138, -0.0104219
-0.0779783, 0.399521, -0.156856, 0.0457297
1.31226, -0.823155, -0.270536, -0.0420021
-1.98873, 0.179827, 0.400111, 0.0453082
-1.43855, 0.588363, 0.54173, 0.156244
1.32978, -0.169792, 0.067581, 0.0948022
0.794513, -0.720466, -0.127548, -0.00879196
-0.227633, -1.49092, 0.231482, -0.0708094
0.0804947, 0.217922, 0.673319, 0.00363025
-1.40299, 0.0515756, -0.389873, -0.169093
-0.0450301, 0.400558, -0.470237, -0.0605253
0.00725232, 0.752921, 0.167774, -0.0628575
0.212926, -1.17788, 0.164831, -0.141605
-0.56536, -0.435127, 0.204036, -0.155648
2.11186, -0.158082, -0.258883, -0.0915562
-0.933925, -0.519311, 0.598245, 0.174125
0.158081, -0.075855, 0.106375, -0.0781341
-1.22752, -1.0237, 0.189092, 0.062259
-0.0296534, 1.04696, 0.0941609, 0.202185
0.200538, 0.550348, 0.0987504, 0.0519239
2.18952, -0.511028, 0.390223, 0.0347883
-1.99533, 0.702243, 0.238596, 0.0910263
1.92512, 0.220843, 0.0845331, -0.0402172
-1.97299, 0.958853, 0.118227, 0.0548482
2.15763, 1.05004, -0.0086246, 0.0730113
0.125545, -0.236622, 0.506866, 0.0824882
-0.925802, 0.837178, -0.15835, -0.0468943
-0.119145, -0.181791, 0.252496, 0.00927518
0.258871, 0.494125, -0.140451, -0.0453955
-0.571422, 0.781885, -0.352335, -0.0776525
0.94186, -1.3149, 0.276387, 0.0134546
0.0141353, 0.423827, -0.167144, 0.0031278
0.889306, -0.526221, -0.242487, -0.12985
0.607709, 0.440473, 0.303435, -0.173262
0.81652, -1.22494, -0.229253, -0.0812812
1.08419, 0.0543153, -0.120571, -0.0195937
-1.37162, -0.0648488, -0.153449, -0.069728
1.41599, -0.459637, -0.210948, -0.121764
1.18552, 0.759919, 0.156569, -0.022192
-0.562475, 1.69573, 0.0803831, -0.104316
0.0396076, 0.214019, -0.636003, 0.138537
-1.11035, 1.55044, 0.229133, -0.0530029
0.560879, 0.301494, -0.079018, -0.0931807
1.15167, -0.308257, -0.168877, 0.050355
-0.980983, -0.715411, 0.0373084, -0.15919
0.223083, -0.136053, -0.108801, -0.0762242
-0.463591, 0.127365, -0.382485, 0.0540639
-0.590288, 0.96954, -0.259278, 0.000917577
-1.63594, -1.51618, 0.339641, -0.0787847
1.79249, 0.567519, 0.340012, -0.00809993
0.784937, 1.39341, -0.275435, 0.0362989
-0.835893, 0.557571, -0.142232, -0.0310105
-0.219632, 0.208039, 0.400463, -0.129382
0.229924, -0.189825, -0.164138, -0.227651
-1.06819, 0.578317, -0.359795, -0.0324724
-0.607291, -0.87246, -0.190473, 0.0156332
0.0937945, -1.25081, -0.0621129, 0.17632
0.985307, -1.6049, -0.42622, 0.07748
-0.260368, 0.620558, 0.0139564, 0.0510921
-1.95267, 0.416807, -0.17306, -0.101988
0.804146, 0.243721, -0.524832, -0.168697
0.465816, 0.141544, 0.0228869, 0.00448224
1.02978, 0.310889, -0.205951, 0.00713903
-1.82848, 0.315391, -0.107915, -0.177842
0.587915, 0.235474, -0.0268285, -0.0518545
-0.0788627, 0.993659, -0.455232, -0.0955378
1.26613, 1.44046, -0.404471, 0.0600386
0.438737, 0.565584, 0.217644, 0.137256
0.478181, -0.929657, -0.0330783, 0.184767
0.0997104, -0.363538, 0.321035, -0.0125734
1.03429, 0.385661, -0.126916, 0.00857638
0.684801, 0.110978, 0.102842, 0.0255816
0.570577, 0.582661, 0.5353, 0.0426624
0.414034, -0.180958, -0.0857008, -0.120076
1.30434, 0.492999, -0.490794, -0.00127572
-0.474721, -0.0814967, -0.356675, 0.048448
0.429953, -0.098903, 0.380118, -0.07477
0.431459, 0.138308, -0.583598, -0.00517768
-0.262884, -0.696134, -0.221553, 0.0478948
0.190307, 1.38705, 0.011349, -0.143198
-0.456848, 0.422758, 0.258649, -0.087497
0.756086, 0.194291, -0.146755, -0.04687
0.52918, -1.35023, 0.22909, 0.242712
0.626376, 1.71963, -0.0546721, -0.0424839
-0.028664, 0.582054, 0.0163943, 0.0354511
1.41608, 1.16662, -0.457552, 0.00321073
-1.26495, -0.274182, -0.00709042, 0.0129074
0.49238, -0.297918, -0.0970527, -0.0529427
-0.228944, -0.133843, -0.180427, 0.0760941
-0.699523, -0.568899, -0.216406, -0.00711287
-0.160319, 0.11891, 0.359649, 0.184099
1.06907, -0.402065, -0.139309, 0.124743
-0.0604047, 0.688325, -0.0769154, 0.153869
-0.793817, -0.6006, 0.137804, -0.0723229
0.896601, 1.14064, -0.363034, -0.0369763
-1.32112, 0.616936, 0.120651, 0.0890794
0.0860732, 1.10361, -0.174478, -0.00339273
2.23664, 0.65192, -0.241076, -0.105672
-0.599618, 0.300278, 0.55576, -0.0363515
-0.161068, 1.51242, -0.535825, 0.0172031
1.11158, -0.223671, 0.00902802, -0.0532333
-0.00690234, 0.323865, -0.989764, -0.0854402
-0.712963, -0.881995, 0.275937, 0.11428
0.299307, 0.550505, -0.314799, -0.0258836
0.171263, -0.0587184, 0.0382463, -0.0271453
-0.0892902, 1.70857, 0.351821, -0.0347152
0.300342, -0.671938, 0.26888, -0.0958477
0.586242, 0.0363714, -0.0992522, -0.0479511
-0.198339, -0.318996, 0.0749291, 0.0271321
-1.97937, 0.720199, 0.451311, 0.11515
-1.54182, 0.125541, 0.266319, -0.058541
-3.18768, -0.162145, -0.256486, 0.146578
-1.17748, -0.133431, 0.490114, -0.0428041
-1.55388, -0.677394, 0.639618, 0.159328
0.492892, 0.210182, 0.1353, -0.0317739
0.190287, 0.891085, -0.333544, 0.0552861
1.64765, -1.56446, 0.0616194, -0.121184
1.64453, 0.232297, 0.18309, 0.0285987
-0.239913, -0.538028, -0.450713, 0.0867823
0.129621, 0.383813, 0.225451, 0.00156047
-0.626234, -0.176706, 0.390219, 0.0184186
0.762869, -0.344151, -0.314581, 0.0276527
0.486011, -0.708287, -0.2624, 0.10182
0.607032, -0.737565, -0.116321, 0.132304
-0.00894747, -0.609754, -0.114144, 0.0162425
1.28188, -0.0801843, -0.435148, -0.17596
-0.359859, -0.546361, 0.237569, 0.0309077
-0.339106, -0.855839, -0.20246, 0.0585989
-0.162256, 0.272213, 0.102519, -0.112249
0.817451, -0.756463, -0.527638, -0.00197657
-0.667596, -0.0963905, 0.29539, -0.0637347
0.465973, 0.693052, -0.0365465, -0.0462675
-0.504874, -0.146226, -0.197203, 0.0884699
0.0358462, -0.383396, 0.0538776, -0.0355128
-1.12786, 0.0302274, -0.150294, 0.00742429
0.818345, 0.247873, -0.0833868, -0.238062
0.702116, 0.384891, 0.266293, 0.0445269
1.48591, 0.457491, -0.151505, -0.0300003
0.793092, -0.411858, 0.139645, 0.208521
-0.138491, -0.981722, -0.0697302, 0.100778
0.0132184, -0.1215, -0.293929, 0.0089892
-0.816164, -0.0815554, 0.559847, 0.00716339
-1.32253, 0.330164, -0.396465, -0.0660768
-0.300806, -0.17814, -0.426906, 0.0173263
-0.0321628, 0.282431, 0.16649, -0.0198507
-0.0834687, -1.20302, 0.276886, 0.0712139
-0.687451, -0.370939, -0.271853, -0.0234036
-0.417887, 0.0248239, -0.095214, 0.0242124
-0.443962, 1.17424, -0.0768, 0.0237291
1.03177, 0.4973, 0.227339, 0.106103
-0.263799, 0.113317, 0.202844, 0.034702
-0.760461, 0.122861, 0.178041, -0.078089
1.55464, 0.505477, -0.0581964, -0.0401626
0.145535, 0.887824, 0.0325429, -0.144652
1.32225, 0.204196, -0.017999, -0.0218042
-1.1832, 0.302689, 0.0885186, 0.166099
0.23403, 0.489602, -0.251826, 0.122
-0.197135, -0.322544, 0.0635855, 0.00752929
0.489115, 0.562273, 0.191476, 0.0184798
-0.334603, -0.362833, -0.222569, 0.130438
0.352728, -0.703154, 0.279105, -0.00326389
0.800958, 0.842365, -0.402477, -0.073105
0.646517, -0.580948, -0.233648, 0.0204788
-1.0099, 0.156241, -0.10087, -0.0631879
1.08158, 0.183482, -0.0317685, -0.134605
0.362355, 0.0796733, -0.0463216, -0.0976051
-0.986323, 0.32046, 0.035328, 0.063182
-1.37891, 0.212857, -0.243019, 0.162853
-0.24305, -0.193143, 0.50609, -0.167852
-1.32594, 0.816201, -0.0437311, -0.0274723
0.054343, -0.565798, 0.635285, -0.00920532
-0.792787, 0.0252458, -0.120029, 0.0363206
-0.808598, 0.881653, -0.760206, 0.0938492
-0.363932, 0.658738, 0.0800673, 0.0567347
-0.344283, -0.501935, 0.366903, 0.0176779
-0.843578, 0.440521, -0.440544, -0.0510509
-0.466852, 0.4116, 0.215003, 0.0746457
1.62786, -0.42336, 0.63549, -0.0934359
-3.09492, 1.35952, 0.557044, 0.0282136
1.23838, -1.0447, 0.0596441, 0.0313794
2.21435, -0.168144, -0.178573, 0.0521423
-0.61629, 0.436296, -0.292719, 0.0130538
-0.229499, 0.235778, 0.347501, 0.204566
-0.769232, -0.0787526, -0.354427, 0.0366369
-0.0310394, -1.21317, -0.145144, 0.0120287
-0.741767, -0.178993, 0.656678, -0.0174121
1.03659, 1.28937, -0.0753014, -0.103384
1.00772, -0.544903, -0.540323, 0.00581121
-0.806702, -0.963852, 0.429043, 0.220258
1.05726, 0.219645, -0.268194, 0.00505707
1.18424, 0.0534009, 0.0555252, 0.00644978
-0.289921, 0.357026, 0.359937, 0.281512
0.651076, -0.472067, -0.120893, 0.064507
-0.912913, -0.254931, -0.108851, -0.171786
0.33585, 0.908433, 0.235003, -0.111259
0.276526, 0.0279027, -0.228721, -0.000733937
-0.0842549, 0.131325, -0.180198, 0.0750023
0.32623, 0.126781, 0.402124, -0.053621
-0.17662, 0.80718, 0.0967292, 0.00956623
0.46849, 1.35379, -0.616642, -0.0246945
0.294825, -1.1948, -0.139645, -0.13218
-3.26316, 0.145575, 0.0954297, -0.0708478
0.0864773, 0.824874, -0.741203, -0.000814258
0.189016, -0.64141, -0.191681, -0.0384574
0.972761, 0.0698931, 0.277885, -0.24713
1.67098, -0.921173, -0.0570973, -0.13183
-1.74707, 0.440489, 0.423565, -0.0991414
0.878597, 0.429192, -0.464995, 0.0597505
-3.02265, 0.305587, -0.558498, 0.134882
0.753882, -0.686753, -0.115656, 0.0901691
-0.0727903, 0.355237, -0.199848, -0.0525375
1.62098, 0.338443, 0.0394147, -0.178726
0.27177, -0.498902, 0.225633, 0.0660419
1.16548, 1.09723, -0.24, 0.0457405
1.16971, 0.0109667, 0.485478, 0.0218405
0.235976, -0.720394, -0.306238, -0.0267137
0.121968, -0.970599, 0.111496, -0.00366999
-0.980291, -1.72487, 0.18107, 0.0892742
-0.401811, -0.576006, 0.125149, 0.103695
0.129237, 0.343631, 0.136871, 0.0421898
1.66451, 0.227525, 0.0463598, -0.0581333
0.422314, -0.683965, -0.143634, 0.0950985
-1.25311, -1.31009, 0.0289373, 0.0690606
-0.612534, 0.825915, -0.0826126, -0.0803497
1.41111, 0.286679, 0.451052, -0.0383783
-0.589782, -0.376261, 0.303447, 0.152148
-0.493844, 0.556283, -0.53322, 0.0808095
-0.542278, 0.305424, 0.119575, 0.0738631
0.790268, -0.102128, 0.0884716, 0.00474376
-1.03549, -0.806934, -0.578059, 0.0329996
0.28996, 0.178661, 0.152931, -0.167835
0.532876, 1.20129, 0.420273, -0.174781
0.630279, 1.55432, -0.245515, -0.238155
-0.992782, -0.985492, -0.126986, -0.219619
-1.68206, -0.427522, 0.482497, 0.0348356
-0.616901, -0.716454, 0.365771, 0.0030054
-0.361189, 0.0111416, -0.113713, -0.0290237
1.47399, -0.650837, -0.000765699, -0.0835681
-1.28132, -0.395416, -0.23217, 0.121159
0.830889, -0.756191, 0.411322, -0.120044
-0.326534, 0.244149, -0.329283, -0.13084
2.07741, 0.729312, -0.135574, -0.124953
0.883823, -0.398867, -0.0491735, 0.0491878
2.04622, 1.27234, 0.304441, -0.017214
2.21848, 0.77369, 0.317625, -0.139264
-1.81521, -0.807696, 0.658414, -0.0269458
-2.28982, -0.57405, 0.67122, 0.16209
0.479663, 0.989903, -0.433905, 0.107865
1.3059, -0.151865, -0.337888, 0.0802869
-0.371035, 0.844989, 0.296016, 0.114278
-0.188261, -0.665964, 0.182742, -0.0391504
-0.0507171, 0.117347, -0.0447293, 0.0204918
0.878579, -0.475476, 0.249611, 0.0733798
-0.860724, -0.413416, 0.524996, -0.0904782
-0.286249, 0.86613, -0.596971, 0.107303
-1.61439, 0.365105, -0.532119, -0.0306045
0.324939, 1.27018, -0.31663, -0.0427979
0.703967, 0.301828, -0.172257, -0.0214444
0.449448, 1.08849, 0.357074, 0.0856237
0.0485181, 0.840879, -0.564557, 0.0653755
-0.505477, -0.179587, 0.153018, 0.119105
1.47577, 0.341109, 0.0468328, -0.048127
0.833628, -1.21492, 0.193997, 0.0618259
-0.0254172, -0.926777, -0.383915, -0.0547531
-0.402287, 1.09779, -0.368781, -0.0120874
1.02149, 0.0237865, -0.253014, 0.0246479
0.285737, 0.90335, 0.269571, 0.159452
-0.196613, -0.205345, -0.62059, 0.278112
-1.27729, 1.06375, 0.0462459, -0.0407787
-0.102489, -0.796722, 0.224736, -0.0425824
-0.393707, -1.12056, 0.230378, -0.105086
-0.671883, 1.48259, 0.0109148, -0.131562
0.743628, -0.568397, -1.08, -0.00268704
-0.197186, 0.683965, -0.211112, 0.161006
-0.526226, -0.553561, 0.597428, 0.11336
-0.523767, -1.20108, -0.184077, -0.0106983
2.39075, 0.502404, -0.170878, 0.147772
-0.0511502, -0.76395, 0.0775335, -0.110217
0.117652, 0.650399, -0.355666, 0.0619491
0.166921, -0.711623, -0.35963, 0.121604
-1.07754, -0.546168, 0.105805, -0.102105
0.11996, 0.823748, 0.12602, 0.021234
-1.01102, 0.147535, -0.236536, -0.0472774
-0.0221857, -0.884907, 0.360081, 0.0974105
0.215994, 0.0956525, -0.162486, 0.00352973
-0.450539, 1.04097, 0.536997, 0.0343345
-0.0749044, -0.823805, -0.0680222, 0.0446172
1.78933, -1.33399, 0.0312358, 0.00487617
-1.32538, 0.605417, -0.524118, 0.0396102
0.936761, 1.01868, -0.40494, 0.0408294
0.48099, 0.664444, 0.0525587, -0.0177733
-1.00227, -0.586429, -0.132788, 0.128488
-1.47137, 0.377266, -0.154329, 0.000664956
0.0988417, 0.924199, 0.21073, -0.0122021
-0.108447, -0.426422, 0.00967396, 0.0133712
0.0340236, 0.806068, 0.00729793, -0.08779
-0.146378, -1.08538, -0.563203, 0.00782929
-0.481144, -0.877648, 0.0147226, 0.107878
0.203782, -0.12535, 1.02051, 0.0418114
1.33028, 1.30129, -0.529953, -0.00497981
-0.575518, 0.565414, 0.231105, -0.0345409
-0.426682, 0.772468, -0.0702037, -0.0701205
0.742151, -1.75564, -0.304356, -0.187365
-1.2265, -1.15082, 0.116704, -0.0432637
-1.81336, 0.339687, -0.0933748, 0.141439
-0.969041, -0.0132782, 0.283414, -0.00557873
0.746078, -0.428343, -0.193894, -0.0108022
0.0896479, 1.20319, -0.0566895, 0.0975513
0.792701, -0.85998, -0.091618, 0.0789234
1.34432, 0.770594, -0.391041, -0.149788
0.978628, 0.00448943, -0.414273, 0.181622
2.41741, -0.398962, -0.175369, 0.0156355
0.127635, -1.03364, -0.248206, -0.114551
-0.420334, 0.428824, 0.217909, -0.0298235
0.515823, -0.928024, 0.0800914, 0.00533875
0.308453, -0.298122, -0.462824, -0.10264
-1.39704, -0.626966, 0.638727, 0.0737629
-0.257943, -0.275694, -0.065301, 0.045203
-1.24121, 1.20274, -0.00168243, 0.144656
0.251581, 0.921278, -0.323343, 0.0346442
-0.460527, -0.203666, 0.683174, -0.166937
0.0886647, 0.379135, 0.449005, 0.0641153
0.0679452, -0.176967, 0.00919075, -0.0405744
-1.01772, -0.240708, 0.0652056, 0.110655
-1.37999, -1.65221, -0.0758107, -0.109689
0.167009, 0.73396, -0.35388, 0.144542
-0.646485, 0.35817, 0.0135603, 0.182184
0.189491, 0.5217, 0.203794, -0.0100366
1.94433, -1.24756, 0.0835022, -0.0164358
-1.69249, -0.588484, -0.588823, -0.133531
-1.13518, 0.243337, 0.26322, 0.116951
0.567258, -0.43714, -0.313431, -0.0408942
-0.0466339, 0.659546, -0.362348, -0.16286
-1.61663, 0.127711, 0.147048, 0.231716
-0.320932, -0.508363, 0.109235, -0.0184041
0.0560218, 1.13203, -0.116541, -0.0750539
-0.936421, 0.720094, 0.0248007, -0.104245
-0.567675, 1.68217, -0.128241, -0.0842775
0.396736, -1.33734, 0.0994117, 0.129216
0.609962, 0.0212015, -0.558146, 0.0470632
-0.282474, 0.844248, -0.205954, -0.145669
-0.540516, 0.610474, 0.205296, 0.116212
0.183694, -0.0875987, 0.247718, 0.167797
-0.0116315, 0.844, -0.043284, -0.0591793
0.563813, -0.144164, 0.00620479, -0.00106239
0.592916, -0.58684, -0.194247, 0.0244337
1.65698, -0.0485487, -0.302408, 0.0572017
-0.677949, 0.723409, -0.0180197, 0.0780831
-0.973495, 0.0124094, 0.242384, 0.185481
1.48039, 0.454695, 0.0646259, 0.00625309
-0.880959, -1.05681, -0.244395, 0.133823
0.337043, -1.7504, 0.514784, -0.0815244
-0.978842, -0.725796, 0.0512069, -0.166635
0.448199, -0.729848, 0.473814, 0.0210643
-1.2655, -0.166993, 0.14307, -0.0729437
-0.259712, 0.225768, 0.598094, -0.187934
0.255286, 0.806844, -0.565676, 0.138827
-0.0289985, -0.885892, -0.491225, 0.110817
0.991219, -0.0776371, 0.23624, -0.00243135
-0.78891, -0.621128, -0.205821, -0.0235061
-0.626771, -0.487272, -0.10403, -0.178064
0.268379, 0.241994, -0.271345, -0.0985258
-0.0472477, 0.310806, 0.323716, -0.0226877
1.52713, -0.0322242, -0.0796217, -0.0180487
-1.43384, 0.0688521, -0.56365, 0.0225002
-0.144663, 0.536064, 0.0231728, -0.0462973
0.610103, -0.576987, 0.38481, -0.046962
1.34861, -0.693629, 0.258715, -0.111193
-0.527821, -0.0918429, -0.336391, -0.0580352
-1.69744, 0.29081, -0.249488, 0.0275584
1.31862, -0.705678, -0.400971, 0.0563996
-0.554128, 0.130594, -0.137693, -0.0932226
0.694721, -0.241643, 0.450175, 0.011916
0.312044, -1.85577, -0.214147, -0.0504038
1.21353, 1.05347, 0.096345, -0.101733
-1.32709, 0.167802, 0.0315914, -0.130163
0.0929276, 0.669112, -0.0273178, 0.104963
-0.642799, -0.0819305, -0.286568, 0.0104849
0.297205, -0.166728, -0.18153, 0.0878343
0.990427, -1.46274, 0.191876, -0.0825024
0.12733, 0.156913, 0.245351, 0.0760882
0.161576, 0.0037447, 0.129269, 0.0861338
-0.284466, -0.196569, -0.339733, -0.110031
0.208688, -0.794054, 0.00192984, -0.0513598
-1.15967, 1.12602, -0.253963, -0.0848537
-0.664461, 0.904845, 0.124366, -0.0308986
0.47992, -1.17747, -0.0212699, 0.165823
0.20825, -0.00185617, -0.232105, -0.0292854
1.59714, 0.0880812, 0.247259, -0.151104
0.812727, 0.487687, 0.423181, 0.169499
1.0712, 0.772515, -0.122436, -0.0818962
1.22856, 0.297925, 0.0718136, -0.0844857
-0.482617, 0.34345, -0.177735, -0.0113261
0.969053, -0.717701, -0.144139, -0.0946664
-0.868497, -0.518852, -0.0130667, 0.0376517
-0.44447, 0.622965, 0.572925, -0.0679576
-0.293843, 1.67873, -0.225712, -0.0390639
-0.611708, 0.730428, 0.0603139, 0.112992
-0.578005, -0.964712, 0.250021, 0.0535613
-0.215837, 0.589435, -0.226821, 0.0277629
0.190017, 0.239097, 0.220729, 0.0584631
-1.23161, 0.000201454, -0.483812, -0.170483
-1.60886, 1.0702, 0.0730161, -0.0412403
-0.359135, -1.06456, 0.22206, 0.0930647
0.157829, -0.0414054, -0.191698, -0.0790227
0.686909, -0.0877682, 0.017156, 0.053337
-0.926541, 1.39333, -0.292148, 0.135373
0.442411, 0.10194, -0.484482, -0.118729
-0.510244, -0.265315, -0.511938, 0.0656481
0.865693, -0.438113, 0.142486, -0.0503579
-0.778854, -0.307793, -0.00385219, -0.0148107
0.767916, -0.309306, 0.265348, -0.0987828
-0.419505, -0.730684, -0.240883, 0.113455
0.491401, -1.14993, 0.0350143, 0.0303727
2.10377, 0.00933636, -0.254179, -0.111372
-1.91903, -1.57544, -0.600458, 0.0449322
-1.23626, 0.687755, 0.225069, 0.0588182
-2.98757, -0.687071, -0.32258, -0.0382719
0.578584, -0.563907, 0.402028, 0.0719596
0.857605, 1.10098, 0.303265, -0.0576223
0.743293, 0.112234, -0.218522, 0.0125301
-0.0712833, -0.156287, 0.363063, 0.0121441
0.0867246, 1.75549, 0.10781, 0.0882873
0.271067, 1.3639, -0.20992, 0.092047
-0.778355, 0.508817, -0.241806, 0.0298426
1.09666, -0.0925754, 0.631029, -0.0304069
1.06891, 0.750567, 0.365148, 0.118044
-0.734403, -0.104757, -0.23414, 0.21075
-1.59112, -1.05711, -0.255155, 0.0304826
0.688125, 0.071671, -0.0845408, 0.26504
-0.116277, 0.327328, 0.510458, 0.052248
0.471859, -1.22205, -0.325204, -0.0485442
-0.322678, 0.260362, 0.0884982, 0.115426
-0.882251, -0.745787, 0.483445, -0.159662
-0.408509, 0.0774714, -0.250604, 0.0106128
-0.211344, -0.896759, -0.402421, 0.0996332
-0.120678, 0.449109, 0.207293, -0.0037589
0.752032, -0.330041, 0.0205899, -0.0859696
0.0515106, 0.311878, 0.154922, -0.173322
-1.29848, 1.12185, 0.310449, 0.0447799
0.391659, 0.240279, 0.362213, 0.0413649
1.77166, -0.660992, -0.0414719, -0.0294998
-0.578781, -0.155358, -0.426873, -0.0403522
0.911941, 0.114657, 0.337419, -0.015764
-0.373283, 1.24543, -0.46501, -0.00218223
