N=1, N=2, N=10, N=100
3.44043, 1.56247, 1.27044, 0.888936
0.756249, 3.02122, 1.49328, 1.02572
0.704307, 0.0652893, 1.41296, 1.20503
2.55386, 1.46798, 0.973748, 1.00887
0.401969, 0.0431852, 0.533955, 0.903325
0.380767, 0.948921, 0.823359, 0.937457
1.21045, 0.802422, 1.11671, 0.888375
0.327514, 0.434343, 1.38149, 1.07161
1.71293, 0.443797, 0.887985, 1.02285
0.943284, 0.897978, 0.490163, 0.834848
1.15172, 0.986142, 1.03754, 1.06578
0.196228, 0.446956, 0.58235, 1.16632
0.015969, 2.28785, 1.12217, 0.997751
1.1926, 1.04449, 1.13134, 0.881202
0.401551, 1.19044, 1.09256, 0.972421
0.0686481, 0.153152, 0.82357, 0.914356
0.58905, 0.828058, 1.05073, 0.928519
1.10411, 0.420023, 0.876721, 1.13258
2.16861, 1.56713, 0.853846, 0.936256
1.60148, 1.8333, 1.17678, 0.972829
0.703723, 0.132071, 0.852162, 0.926617
0.867343, 0.220809, 0.481346, 0.901404
0.0225642, 0.271378, 0.8688, 0.996078
1.35596, 0.506021, 1.12295, 0.943848
1.25842, 1.12634, 2.05672, 1.05545
2.80112, 3.1388, 0.916684, 1.00244
0.515022, 0.492541, 0.816, 1.12035
0.948282, 1.47164, 1.27042, 0.783736
0.144025, 1.13995, 0.482984, 0.938548
0.188517, 0.659113, 0.941283, 1.08797
1.27354, 2.22273, 1.20166, 0.94129
3.71695, 0.94236, 0.766881, 1.04004
0.29914, 0.570418, 0.704352, 1.19987
3.02426, 1.98897, 0.888338, 1.03127
2.89634, 3.20683, 0.831905, 1.00783
0.623079, 0.350662, 1.0674, 1.11998
0.115235, 1.46921, 0.945646, 0.918116
3.5841, 0.319335, 1.38058, 1.34776
1.36173, 2.15775, 0.687686, 1.00633
0.246437, 1.58901, 1.02594, 1.02125
0.652267, 1.52454, 1.01018, 0.909472
0.891366, 0.266728, 0.888901, 0.920897
0.265795, 0.888452, 0.631903, 0.759152
0.333028, 1.15881, 0.879788, 0.993965
0.520244, 1.13388, 0.824963, 0.940223
0.0157555, 1.1101, 1.51775, 0.928849
0.954823, 0.641415, 0.843333, 0.955033
0.0448365, 0.669865, 0.783331, 0.962989
1.09548, 0.688163, 0.593005, 1.07907
0.727361, 1.29331, 1.17843, 1.07569
1.19413, 0.441635, 0.759059, 1.12065
0.728429, 0.548341, 0.540162, 1.13135
0.438062, 1.14631, 0.528697, 1.03494
2.12535, 0.871737, 1.27417, 0.870675
0.785525, 0.519785, 0.995717, 1.09078
0.901784, 1.49516, 1.1116, 1.05927
0.238692, 1.11134, 1.00032, 0.913593
1.08901, 1.3826, 1.03092, 0.826862
1.53832, 1.00924, 0.966394, 1.11772
0.207723, 0.518037, 0.509232, 0.93659
0.0419614, 0.264455, 0.770796, 0.987536
0.374327, 0.71232, 1.17703, 0.939489
1.00124, 0.310956, 1.57093, 0.956702
1.36336, 0.549736, 0.911958, 1.02581
0.184751, 0.812195, 0.728696, 0.902932
1.8465, 0.337345, 0.578615, 1.12921
0.121489, 0.568408, 0.993319, 1.18151
0.635526, 0.42604, 0.515387, 0.965566
0.0300135, 0.372546, 1.5433, 1.17113
0.774757, 0.14746, 0.895325, 1.02919
0.0294754, 1.20868, 0.994124, 0.988157
1.86411, 0.308355, 1.28624, 1.0549
0.527015, 2.89892, 1.70102, 0.950076
0.189723, 0.402667, 1.09435, 1.03746
1.63246, 2.3247, 1.26233, 1.02247
0.0945674, 1.81973, 0.990987, 0.978024
0.269707, 1.91089, 0.699572, 0.993744
2.53302, 0.539447, 0.653117, 0.839379
2.11248, 0.262017, 1.95984, 1.1179
3.8191, 0.210625, 0.768727, 1.03863
1.42389, 0.199476, 1.0553, 1.01033
3.74881, 0.404905, 0.982649, 0.959538
2.9348, 1.08099, 1.26878, 0.964041
0.0490417, 1.08563, 1.19768, 0.978505
0.0218682, 0.170274, 0.513788, 1.08386
0.550428, 2.34844, 1.03395, 0.845827
3.31353, 1.01774, 0.578818, 0.961047
0.762645, 0.92768, 0.850002, 0.923052
0.459876, 0.243967, 1.01998, 0.910378
0.0651872, 0.969987, 0.96779, 0.99356
0.171323, 2.12811, 0.627012, 1.05115
0.273936, 1.305, 1.28353, 0.960368
1.4514, 0.277201, 1.25823, 0.949468
0.934662, 0.74164, 0.873101, 1.05443
0.519593, 1.10946, 1.24385, 0.842479
0.959825, 1.49092, 0.702116, 1.11034
0.81824, 0.177536, 0.994422, 0.807841
2.5378, 2.03151, 0.923599, 0.990507
0.993313, 1.52675, 0.632197, 0.950327
0.472186, 0.853199, 0.94087, 1.02337
0.387485, 1.44992, 0.652833, 0.968089
0.338939, 0.225146, 1.28024, 0.803449
1.36611, 1.67598, 0.98913, 1.04565
0.352271, 0.335949, 1.18503, 1.01019
0.202159, 0.395073, 0.998203, 0.979386
0.240329, 1.05825, 0.957264, 1.06983
4.47092, 2.34934, 0.650753, 1.09675
0.314879, 0.508268, 1.24561, 1.02025
1.57953, 0.916018, 1.28699, 1.10339
1.8529, 1.63948, 0.527684, 0.891921
0.0556532, 2.07314, 1.35106, 0.97401
0.022781, 0.419836, 1.06703, 0.875861
0.428892, 2.16465, 0.760755, 1.04885
0.222786, 1.30048, 0.535092, 0.983001
0.872853, 0.507567, 0.89839, 1.04851
0.0332527, 1.19027, 0.630852, 0.874581
0.118081, 0.215219, 0.980269, 1.01965
0.303033, 2.56572, 1.17188, 0.990092
0.789088, 1.24908, 0.827709, 1.06234
1.11881, 0.552294, 1.06798, 0.974934
0.0592251, 0.11032, 1.16163, 0.884652
0.236584, 0.038731, 0.958836, 0.951229
0.944914, 0.621754, 0.551626, 1.00053
0.0171271, 0.982879, 1.32972, 0.899656
1.48903, 0.521545, 0.85145, 0.80562
0.557708, 0.580978, 1.28866, 0.918576
0.482508, 0.339229, 0.740018, 1.10197
1.03127, 0.307256, 0.609263, 0.899928
3.96581, 0.863509, 1.0286, 0.897498
0.171017, 1.0526, 1.00409, 0.971931
1.21634, 0.167729, 1.04739, 0.955275
0.564527, 0.451453, 0.978122, 0.946442
0.0676132, 0.533592, 1.00045, 0.721921
2.50199, 1.25697, 0.626747, 0.952821
0.0609554, 0.713074, 1.36423, 0.95127
0.129555, 1.33491, 0.778497, 0.979765
0.207323, 0.421221, 1.20687, 1.00696
0.198859, 1.50611, 1.18053, 1.04719
0.203817, 1.27948, 1.00562, 1.06384
0.635107, 0.555128, 1.07425, 1.2061
1.61404, 0.727879, 0.820564, 1.15563
0.923719, 1.03461, 0.837088, 1.06835
1.81284, 0.572611, 0.577756, 1.06021
0.348488, 0.212087, 1.79299, 1.06987
0.176624, 0.567116, 0.930188, 1.05065
0.0235287, 1.73102, 0.949743, 0.918656
0.460633, 0.19124, 0.595627, 1.00943
0.747715, 0.481518, 0.580418, 1.00425
0.632932, 1.86224, 0.790869, 0.84807
1.30091, 1.4769, 0.747721, 0.981215
0.318951, 0.934433, 0.89601, 0.902264
0.874118, 0.961826, 1.03116, 1.03468
2.88652, 1.16247, 1.05179, 1.24178
0.635299, 0.700471, 1.32044, 1.26645
1.30762, 1.33573, 0.746414, 1.01092
0.900446, 1.30761, 1.31614, 0.895753
0.327543, 0.188284, 1.18552, 1.08469
1.75775, 0.826792, 1.10962, 1.28331
1.95186, 1.1932, 0.857423, 0.837706
0.241312, 1.37121, 1.26315, 0.98066
0.919392, 0.506217, 1.91086, 1.09264
0.334153, 0.526283, 0.77192, 1.04887
1.31672, 1.65013, 1.23664, 0.869413
0.364738, 0.954846, 1.31426, 1.08791
0.333822, 0.68154, 1.23526, 1.05601
1.67288, 0.862574, 0.746251, 1.03477
0.230064, 0.592704, 0.957286, 1.02272
0.576628, 1.69897, 1.15747, 0.9277
0.947953, 1.27868, 0.85884, 0.946809
0.633678, 1.43043, 1.21707, 1.12752
0.786285, 0.801701, 1.07422, 0.970257
0.270866, 1.5695, 1.16416, 0.829002
0.338367, 1.90569, 1.16163, 1.01511
2.00364, 1.01082, 1.09233, 0.880273
0.109731, 1.57383, 0.797073, 0.936102
0.715686, 0.0515996, 1.19298, 1.19225
0.019524, 1.35577, 0.710956, 0.839291
0.507615, 1.16162, 1.08635, 1.07993
1.01285, 1.73795, 0.83146, 1.10924
0.0518536, 2.31224, 1.09707, 1.11292
1.46898, 2.52423, 1.2283, 0.768706
0.534404, 1.84296, 1.14118, 1.05926
0.0293447, 0.224953, 0.812879, 0.965697
0.238748, 1.36695, 0.802987, 0.927653
0.535008, 1.0772, 0.808291, 0.971405
0.438686, 0.637262, 1.26475, 0.966819
0.835735, 2.72719, 1.53492, 1.06682
2.01782, 0.413571, 0.635477, 0.886924
0.668795, 0.136661, 1.25104, 0.915846
0.446608, 0.833669, 1.33328, 1.173
0.616307, 1.80736, 1.05605, 1.01728
0.0908992, 0.573788, 1.20799, 1.35547
0.00337888, 2.19511, 1.60254, 1.09969
0.504602, 0.112087, 0.679372, 1.1898
2.93914, 2.51385, 0.66667, 1.02865
1.85622, 1.65974, 0.756518, 0.93937
1.52954, 3.04469, 0.926509, 1.10896
4.82941, 1.08246, 1.09778, 0.9617
0.722603, 1.47571, 1.60208, 0.923244
2.07904, 0.542496, 0.800053, 0.872414
0.0728859, 1.402, 0.692498, 0.909568
0.0579795, 1.88114, 1.30727, 0.839385
1.35003, 1.0747, 0.952979, 1.03975
0.416408, 2.00086, 1.75573, 1.05148
3.40901, 2.37626, 0.87156, 1.00177
0.821743, 1.16999, 0.612422, 0.96265
0.0237239, 0.025583, 0.55958, 0.920768
1.05851, 0.278068, 0.433246, 0.915754
0.230486, 0.0897379, 0.59998, 0.944714
0.519917, 1.66676, 1.64134, 1.04385
0.898877, 0.324281, 1.04638, 0.985731
0.349803, 1.10496, 0.921008, 1.14277
0.459522, 2.95356, 1.2895, 1.19275
0.449201, 0.791565, 1.27651, 1.10111
0.255569, 0.390955, 1.39596, 1.10162
0.0964016, 1.00346, 0.728517, 0.885107
1.00532, 0.20373, 0.87675, 1.15231
0.250689, 1.24918, 0.646053, 0.974035
2.97446, 0.752157, 0.988383, 0.891122
0.606499, 1.0822, 0.940861, 1.19429
1.9551, 0.853506, 1.37142, 1.06978
0.431876, 0.30584, 1.37535, 0.904236
1.33909, 0.591777, 0.836054, 1.0096
2.68134, 0.882301, 1.58208, 0.91526
2.09653, 0.837347, 0.981133, 1.11114
1.005, 0.499541, 0.741043, 0.95612
0.155049, 0.365298, 1.32035, 0.921415
3.40742, 1.47862, 0.724428, 1.00899
1.41994, 0.282561, 0.902264, 1.1035
1.56498, 0.13415, 1.11131, 0.901108
0.493135, 1.23185, 1.16543, 1.14752
0.325698, 1.43698, 0.601664, 1.01046
1.86809, 0.244263, 0.959358, 1.16849
0.659031, 0.913968, 0.541301, 1.21871
0.801097, 0.446384, 1.66989, 1.1432
0.676257, 1.18613, 1.21877, 1.13039
0.134211, 1.53221, 1.1221, 1.0104
0.307058, 0.302476, 0.687368, 0.954601
1.97014, 0.940785, 1.30484, 1.01865
1.03843, 0.327259, 1.33254, 1.06768
0.253842, 0.551814, 1.49111, 0.965132
1.95712, 0.101422, 0.937399, 1.06345
0.234056, 0.61652, 1.50871, 1.00108
0.638245, 1.71764, 1.16573, 1.04045
0.51832, 0.231566, 0.708513, 1.02983
0.62455, 0.547431, 1.14216, 0.928779
2.10296, 1.45785, 0.705247, 1.00797
1.61827, 1.01348, 1.40262, 1.02739
1.36143, 1.05446, 0.733566, 1.07144
1.60469, 2.39111, 0.844259, 0.918427
0.103252, 0.149431, 1.21284, 0.964474
0.670872, 0.365195, 1.14437, 1.18787
0.457102, 0.924296, 1.25566, 0.972108
1.00161, 0.4711, 0.492501, 1.02325
2.79653, 0.494736, 1.21413, 1.13587
0.517012, 0.566763, 0.707516, 0.854743
0.886853, 0.507447, 1.19117, 1.0134
3.04971, 0.466853, 1.08008, 0.949085
0.64183, 1.76117, 1.64564, 1.00084
1.28488, 1.22288, 0.425901, 0.869726
0.163151, 1.22155, 1.00212, 1.10818
0.269992, 1.49594, 1.10831, 1.05309
0.257543, 0.965103, 1.3445, 1.02824
0.216966, 1.86025, 1.30305, 0.868789
1.51944, 0.872296, 0.489953, 1.02817
0.196134, 1.00088, 0.884659, 1.02962
0.309392, 0.527491, 0.606721, 1.02462
0.62141, 1.45695, 0.633677, 0.990435
0.0122812, 1.42236, 0.898887, 0.996017
0.775913, 0.509537, 0.977073, 1.09276
0.652195, 0.890841, 0.817963, 0.964082
0.0728038, 1.22552, 0.606982, 1.08604
2.68317, 0.280419, 0.823807, 0.963429
0.675961, 0.63593, 0.935397, 0.979626
1.12095, 0.630734, 0.91717, 0.973672
0.374339, 0.385006, 0.873497, 1.09107
0.183195, 1.19773, 1.09571, 1.04118
0.0824429, 0.773787, 1.02933, 1.17994
0.130959, 0.398625, 0.841261, 1.12919
1.26605, 1.19619, 0.462888, 0.894357
0.202906, 1.72059, 0.570121, 0.872434
0.807785, 0.905778, 1.2462, 0.928604
0.846586, 0.339527, 0.719152, 0.918463
0.369469, 1.69618, 0.958201, 1.01481
1.50034, 0.15262, 0.885238, 0.935853
1.36552, 0.312462, 1.23387, 0.977859
4.09027, 0.162489, 0.819439, 0.850943
1.33976, 0.299759, 1.25892, 0.80867
0.99621, 1.1067, 0.968525, 1.02593
3.85394, 0.619606, 0.983949, 0.879853
0.374548, 0.684116, 1.18864, 0.92305
0.668482, 0.856585, 0.801122, 1.06215
1.46105, 1.39757, 1.13902, 0.849234
0.155208, 1.00114, 1.7421, 0.923863
0.336399, 2.30495, 1.04153, 1.00805
0.141637, 0.414408, 0.848628, 0.836325
1.58658, 2.23955, 0.788161, 1.1224
0.127092, 0.453662, 1.04681, 1.02851
2.47235, 0.536209, 0.947429, 1.05006
0.932, 2.96407, 1.24447, 1.04984
1.35183, 4.10443, 1.08681, 0.837945
0.270833, 0.692745, 1.21972, 1.10056
0.772673, 0.61461, 0.550581, 0.902711
2.21876, 0.46214, 0.860538, 0.895585
0.0614915, 0.316899, 1.17156, 1.17771
1.31027, 0.634776, 0.959794, 1.07808
0.551476, 0.493429, 0.720421, 0.985445
1.26352, 0.110908, 0.554779, 0.850249
1.26617, 1.44256, 0.800712, 1.13628
1.90167, 0.124098, 0.991569, 1.00438
0.201764, 2.12786, 0.973155, 0.852772
0.0314154, 2.55664, 1.20851, 1.14429
0.166465, 1.47105, 0.854316, 0.927717
2.24216, 1.81555, 0.99315, 0.983307
0.740922, 3.43729, 1.07255, 0.774935
0.0560498, 1.03567, 1.4015, 0.973018
2.54492, 0.159956, 1.35992, 0.886441
0.886267, 1.06791, 0.511196, 1.03512
1.00166, 0.634707, 1.34305, 0.894403
2.01488, 1.32683, 0.891585, 1.05889
3.33945, 1.89094, 0.756621, 1.04604
3.03252, 1.24173, 1.40207, 0.962281
0.215751, 2.19821, 0.962733, 0.945521
0.367533, 2.24432, 0.468158, 0.902957
0.174691, 0.134884, 1.10435, 0.999079
2.50131, 0.146612, 0.864613, 1.00104
0.684404, 0.290359, 0.809732, 1.07127
0.875164, 0.554045, 0.868305, 0.893371
0.0328955, 4.07103, 0.911483, 1.07688
1.73946, 0.773196, 1.27349, 0.846151
0.380631, 0.828637, 1.25944, 0.939121
1.46119, 0.609367, 0.907125, 1.06483
1.20937, 1.065, 0.800512, 1.03751
1.42509, 2.34494, 0.893571, 0.927538
0.485282, 1.17122, 0.965352, 0.97124
0.241715, 0.296906, 1.71777, 1.12398
0.123148, 1.05383, 1.08899, 0.911784
0.0575125, 1.18539, 0.895814, 0.991262
1.32468, 0.19549, 0.89744, 0.964345
0.0548041, 0.869895, 0.606311, 0.907338
1.46491, 0.945389, 0.728932, 0.926014
1.37113, 1.41838, 0.970994, 0.979422
1.49635, 1.60456, 0.826434, 1.02235
0.0370062, 2.08244, 1.33743, 0.944806
0.226985, 0.16803, 0.914467, 1.23494
0.225189, 0.321361, 0.855426, 1.15378
0.343446, 1.17829, 1.68444, 0.993336
0.167606, 1.19127, 0.828869, 1.04382
4.65116, 0.792202, 1.20685, 1.44815
0.784755, 1.6912, 1.53813, 0.9661
1.93771, 1.16287, 0.706421, 1.03885
0.0619689, 2.03167, 1.02398, 0.841575
0.26456, 2.06933, 0.670287, 0.884028
1.39185, 0.29973, 1.14415, 1.11601
1.7053, 0.911683, 0.730834, 0.798978
0.512646, 0.281353, 0.892056, 0.997378
0.29097, 0.444708, 0.819391, 1.03287
0.0736963, 0.458356, 0.783481, 0.964356
0.244961, 0.444329, 0.989385, 0.929154
1.79828, 0.544941, 0.76576, 1.01778
1.03631, 1.63131, 0.554505, 1.24765
1.14857, 1.77999, 0.917399, 0.997422
2.81923, 0.256245, 1.30933, 1.06305
0.924897, 0.15914, 1.11772, 1.00582
0.641839, 1.03179, 0.977078, 1.05181
0.334756, 1.11334, 1.20542, 0.957214
1.0192, 0.185373, 0.863822, 1.00438
0.0665893, 1.04495, 0.682707, 0.956057
1.10716, 0.384495, 1.09222, 0.89331
2.94932, 0.509079, 1.65503, 1.04287
2.18798, 0.605373, 0.74056, 1.15744
0.10222, 2.21168, 0.991607, 1.04339
1.72143, 2.45472, 1.22707, 1.07057
0.357017, 1.35473, 0.653936, 1.04962
3.55886, 0.388171, 0.536056, 1.00263
1.20836, 0.180136, 1.02603, 0.959562
3.17958, 0.1056, 0.942586, 1.07315
1.24431, 0.383501, 1.43777, 0.749773
0.346101, 0.683686, 1.24376, 0.86801
1.25533, 1.46839, 0.860803, 0.9925
1.75076, 1.45801, 0.990135, 0.91709
0.0563963, 0.438611, 0.810946, 0.965337
0.49133, 0.504979, 0.764694, 1.05593
0.0971563, 0.403774, 0.672933, 1.10336
1.98377, 0.837908, 0.544831, 1.00233
0.0113742, 1.76264, 0.752673, 0.916852
0.135398, 0.400228, 0.659277, 1.05692
1.60767, 0.463511, 0.508232, 1.08271
1.33432, 1.46206, 0.863071, 1.02142
0.591249, 1.02742, 1.0358, 1.01759
2.87273, 0.850855, 1.33655, 0.709998
0.777374, 0.808715, 0.521816, 0.917748
0.238312, 0.273763, 0.74249, 1.16308
0.974592, 0.426378, 1.4084, 1.0063
0.918119, 0.351332, 0.579149, 0.975644
0.341388, 2.33091, 0.668484, 0.953717
0.292866, 1.05945, 0.997435, 1.06511
3.00672, 0.568958, 1.96359, 1.00451
0.655417, 1.27497, 0.943068, 0.952055
0.20327, 0.832871, 1.02449, 1.02446
0.0192485, 1.34878, 1.74701, 1.06451
0.536783, 0.964771, 1.24125, 0.888192
2.43559, 0.288326, 0.541962, 1.08293
0.994394, 0.914096, 1.33184, 1.02411
0.822804, 1.18761, 0.529851, 1.05235
0.0740705, 0.292537, 0.608754, 1.06214
0.670667, 0.554383, 1.37751, 1.17439
0.698539, 0.469764, 0.55178, 0.857972
3.80009, 0.335294, 0.263866, 0.99208
0.246198, 1.28373, 0.847767, 0.924873
0.294155, 1.72355, 0.905601, 1.09969
1.65137, 1.46558, 1.45966, 1.01005
0.259168, 0.447849, 1.01183, 1.11401
1.09027, 0.187291, 0.537212, 1.02244
0.6666, 0.348824, 1.61459, 0.900573
2.66257, 0.0803184, 0.899458, 1.14208
0.0532644, 2.17512, 1.46116, 1.06372
0.384037, 1.51513, 0.901017, 1.0454
0.597052, 0.687512, 0.496947, 1.10366
0.152502, 1.62713, 0.659978, 1.05163
0.250247, 2.33019, 1.38744, 1.10574
0.169854, 1.02942, 0.949607, 1.13601
2.94423, 0.5668, 0.978532, 0.949072
0.0779197, 0.909022, 1.60446, 1.00821
1.53479, 0.404673, 1.37389, 0.954019
0.118371, 1.49901, 1.22103, 1.01993
3.27414, 0.426835, 0.808096, 0.984398
1.00781, 1.74227, 1.43317, 1.13818
1.54822, 5.37366, 1.31006, 0.952164
0.00224605, 0.643537, 1.37559, 0.906733
0.976601, 0.22392, 0.841083, 0.960774
1.978, 1.15612, 0.821005, 1.0779
0.278564, 0.896517, 0.752564, 0.976904
0.124526, 1.53876, 1.38081, 1.08823
2.17527, 0.784685, 1.19258, 1.17194
1.13759, 0.569882, 1.22798, 0.992747
0.716043, 0.436797, 0.946454, 0.905603
0.370189, 0.470452, 0.626946, 0.782697
0.58545, 1.03498, 1.34646, 1.06928
0.774705, 0.653657, 0.83964, 1.03244
1.35457, 0.187618, 0.619152, 0.970473
0.966082, 2.14488, 0.774451, 1.15527
1.3995, 0.86778, 1.48565, 0.852344
1.06634, 0.0748576, 0.949511, 1.00171
0.305518, 0.542182, 0.894038, 0.958345
0.725019, 1.01935, 1.11232, 1.10609
2.12668, 1.17065, 1.07876, 1.06701
2.85909, 1.47998, 1.06598, 1.01787
1.00661, 1.11649, 0.530457, 0.947135
0.694053, 0.17685, 1.52037, 0.918548
1.28606, 1.35091, 1.4212, 0.98451
0.948324, 0.158563, 1.68032, 0.993143
0.149314, 0.165871, 0.898133, 1.10485
0.260448, 0.835023, 0.669616, 1.06399
2.08498, 1.29477, 1.13804, 0.980504
1.06411, 1.13061, 0.73929, 0.943514
0.843028, 0.28536, 1.38491, 1.0135
0.68588, 0.792717, 0.63387, 0.880588
2.02682, 3.78239, 1.21357, 1.03916
0.898073, 0.599712, 1.39864, 1.10809
1.65222, 0.513046, 0.504164, 0.908905
2.27366, 2.15359, 0.976697, 1.01462
4.56652, 0.477477, 1.0237, 1.03043
1.51033, 0.159397, 0.969114, 0.864673
1.0048, 0.185779, 1.11875, 1.00504
0.0641821, 1.80518, 1.42307, 0.849568
1.69749, 0.852513, 0.622978, 1.09303
0.526541, 0.826086, 1.03483, 1.16145
2.9028, 1.03287, 1.6215, 1.00614
1.79249, 0.772597, 1.18179, 0.892623
0.772152, 0.865922, 0.955643, 1.03755
2.48744, 0.104487, 0.825527, 0.982063
1.50668, 1.16582, 1.4334, 1.10397
0.356938, 0.653188, 0.94346, 1.0873
0.0803798, 1.38007, 0.349353, 1.08651
1.24989, 1.02307, 0.791938, 0.845423
0.880312, 1.73639, 1.14527, 0.985303
0.384541, 1.87624, 0.829607, 0.86914
2.51402, 1.12465, 1.45982, 1.14152
1.01703, 0.654193, 1.76454, 0.904305
1.7762, 0.844958, 0.616858, 0.859908
4.92049, 0.7117, 0.989783, 0.804732
1.5098, 1.29733, 0.668179, 0.935401
0.0375366, 1.96986, 0.893651, 1.00366
0.526226, 1.15008, 1.32032, 1.00539
3.48971, 1.03765, 0.986146, 1.07594
0.338608, 0.718199, 1.35456, 1.10855
0.271141, 0.341693, 0.766713, 1.02716
0.279683, 1.16124, 1.34037, 1.25869
1.1268, 0.330463, 1.01456, 0.940178
0.67476, 1.15266, 1.28907, 1.00656
0.179712, 0.71681, 0.757306, 1.08234
4.45148, 1.85385, 0.529958, 1.02972
0.467001, 0.68451, 0.863801, 1.10163
0.0824517, 0.423482, 1.32607, 1.02005
2.14729, 2.46504, 1.56486, 0.893743
0.72042, 1.63681, 1.23013, 1.05845
2.31117, 0.723804, 0.558963, 0.78072
0.0911602, 0.525455, 0.841884, 0.971097
1.07752, 0.568872, 0.762792, 1.03918
0.0537465, 0.315873, 1.09588, 1.01842
0.129434, 0.379022, 1.15696, 0.956791
1.20189, 0.233738, 0.637407, 0.878992
0.524984, 0.386926, 1.80474, 1.03364
2.47179, 1.40893, 0.560416, 1.08013
0.428319, 2.10155, 1.11505, 0.831397
0.533889, 0.824248, 1.23077, 0.950167
1.06008, 1.06684, 1.26359, 1.11481
1.43956, 0.514799, 1.17522, 1.03544
1.47321, 0.110658, 0.828616, 1.06697
2.40105, 0.70845, 1.12703, 0.970223
2.56338, 0.415017, 1.32983, 0.85583
2.11876, 1.88385, 1.23326, 0.788569
0.356827, 0.48937, 0.869397, 0.83145
1.19551, 1.084, 1.29278, 0.939595
0.120467, 0.350731, 0.48197, 1.10179
2.0002, 1.04891, 0.511255, 1.12725
0.0258287, 0.560699, 0.592378, 0.849049
0.146956, 0.808951, 0.689901, 1.02014
0.211487, 1.05387, 1.38209, 1.07939
2.3142, 4.52478, 1.25408, 1.10827
0.118983, 0.595043, 0.986728, 0.871635
0.354576, 1.09892, 0.907282, 1.18121
1.23655, 0.557662, 0.64933, 0.948288
0.4975, 1.2313, 1.00325, 0.986023
0.649637, 0.42412, 1.65389, 1.17252
0.0334743, 2.6694, 0.702109, 0.947973
0.329809, 0.811654, 0.565652, 1.09537
0.567519, 1.0104, 1.01209, 1.01614
1.60705, 1.10622, 0.920864, 0.942323
0.644123, 0.808105, 1.33214, 0.855616
0.142235, 0.902423, 1.31342, 0.953068
0.457896, 0.234793, 1.43943, 1.01928
0.941169, 0.847681, 1.01792, 0.873479
0.172374, 0.417943, 1.35448, 0.80123
0.486629, 2.783, 0.781181, 0.995127
1.11636, 0.949949, 0.884292, 1.06947
0.936907, 0.975319, 1.0856, 1.04505
0.433155, 1.27142, 0.813317, 0.756104
0.281297, 0.395004, 0.893166, 0.939217
0.951095, 0.416944, 1.30877, 1.00085
0.576442, 0.448765, 0.873676, 0.955921
1.06707, 1.38446, 0.783441, 0.960182
2.13456, 1.39001, 1.00106, 1.09948
0.811936, 0.431715, 0.678711, 1.03096
0.77247, 1.37923, 1.34457, 0.787821
0.274662, 0.524213, 0.941271, 1.07888
1.63029, 1.82018, 0.730879, 0.940803
0.560508, 1.73422, 1.12918, 1.05489
0.188026, 0.673152, 0.720103, 0.848626
0.227743, 0.514672, 1.05083, 0.955093
1.33774, 0.298624, 0.46734, 1.11524
0.998371, 1.79089, 1.14472, 1.00306
0.193094, 1.08218, 0.779314, 1.09349
1.87964, 0.589972, 1.79393, 1.06157
1.04652, 0.275197, 0.738892, 1.18398
0.581504, 0.586318, 1.26859, 1.04068
0.814558, 0.561302, 1.17358, 0.922599
0.497837, 0.454317, 0.751488, 0.933317
0.172888, 1.05385, 1.11939, 1.15747
1.40666, 0.232237, 1.54907, 1.07104
2.32192, 0.628481, 0.902191, 1.04956
1.34838, 1.1096, 1.51814, 0.976192
0.260848, 1.0484, 0.714203, 1.06705
0.604564, 0.822894, 0.669437, 1.09263
0.229511, 0.165931, 1.34378, 1.01388
3.79301, 0.242608, 1.06552, 0.88417
0.0239958, 1.38616, 0.865109, 0.945087
1.5137, 4.42603, 0.600349, 0.916153
0.841082, 1.14709, 1.0953, 1.01798
1.22533, 1.65658, 0.782982, 0.988692
0.143346, 0.590483, 0.833005, 1.0028
0.791682, 1.88525, 0.925353, 0.956502
0.111218, 0.99002, 0.853393, 1.08851
0.212355, 0.281218, 0.834619, 0.901869
0.0884112, 0.692034, 1.0004, 1.06647
0.835962, 1.18201, 0.719335, 1.12545
0.0645037, 1.08932, 0.963621, 0.881046
0.425642, 0.375492, 0.625899, 0.806581
2.021, 0.78244, 1.2333, 1.08695
0.0581457, 0.361609, 0.77132, 1.11576
1.60057, 0.302754, 0.964953, 1.10059
0.630013, 1.66503, 0.899594, 1.22034
0.191469, 1.47169, 1.04462, 0.815724
1.32868, 2.60619, 0.795511, 1.0296
1.75639, 0.607913, 0.65422, 0.90836
0.493353, 0.325926, 0.851498, 1.01288
0.839425, 0.665594, 1.13206, 0.777307
0.487278, 0.555454, 1.01181, 1.11812
0.231678, 1.13371, 0.483211, 1.00802
0.805033, 1.27931, 0.890845, 1.0804
1.28911, 0.184988, 0.969814, 0.988887
0.9611, 0.33966, 1.07487, 0.902381
0.472148, 0.776427, 0.895684, 0.941455
1.53703, 0.247808, 0.756038, 1.10131
0.764922, 0.425726, 0.766126, 0.857146
1.86971, 0.294324, 1.16833, 0.944666
0.00530006, 0.324598, 1.76348, 1.16188
0.0233505, 1.90572, 0.82814, 0.961611
1.53216, 1.32483, 0.997759, 1.06615
1.7974, 0.448968, 0.729744, 0.760588
0.0938106, 0.62863, 0.774177, 0.861183
1.09409, 1.28716, 1.00885, 0.935564
0.728696, 0.553321, 0.696129, 0.907351
2.45931, 0.431281, 1.26791, 1.01327
